"59,9915044524","-0,679643805655","82,3554031949","5,04503294466e-15"
"59,9906338088","-0,71361456874","63,9300724345","-1,94677458047"
"59,9897207247","-0,747583659964","71,0687734336","-1,60869949492"
"59,9887652044","-0,781550999813","88,5170523662","4,99503563598e-16"
"59,9877672524","-0,815516508786","78,3862950339","-0,51041763337"
"59,9867268733","-0,849480107396","67,7544555503","-0,920198322562"
"59,9856440721","-0,883441716172","75,5283841948","-2,85549508961"
"59,9845188538","-0,917401255658","83,3726022366","-0,831157009625"
"59,9833512237","-0,951358646415","74,7567930053","-0,996003481608"
"59,9821411872","-0,985313809018","6,90503877282","-1,19746045838"
"59,98088875","-1,01926666406","83,8091961223","-4,11773625702"
"59,9795939181","-1,05321713216","80,0746485657","-1,05770711485"
"59,9782566973","-1,08716513395","72,0137824039","-0,808549801554"
"59,9768770941","-1,12111059007","41,3624786148","-3,63173729244"
"59,9754551148","-1,15505342119","83,3834736862","-1,54741843007"
"59,9739907661","-1,18899354801","76,2872133744","-0,84353056544"
"59,9724840549","-1,22293089124","70,3006799591","-1,11208222262"
"59,9709349883","-1,2568653716","58,4204513613","-2,04582427669"
"59,9693435734","-1,29079690987","79,9438206652","-0,739434037097"
"59,9677098177","-1,32472542681","73,4425981458","-0,59679615143"
"59,9660337289","-1,35865084322","67,8742362753","-2,23051808429"
"59,9643153148","-1,39257307994","60,1640290341","-0,909041888562"
"59,9625545835","-1,42649205782","76,7566984828","-0,46428052525"
"59,9607515431","-1,46040769772","93,5254601466","-0,536775374898"
"59,9589062022","-1,49431992056","65,3742366572","-1,19184441819"
"59,9570185693","-1,52822864726","60,5988531726","-0,385778874634"
"59,9550886533","-1,56213379878","74,3249731948","-0,339132968064"
"59,9531164632","-1,59603529611","69,3161792874","-0,426946535101"
"59,9511020082","-1,62993306025","64,5466446615","-0,439564735235"
"59,9490452978","-1,66382701224","60,4253632206","-0,247547689666"
"59,9469463415","-1,69771707317","72,2510573985","-0,209173338413"
"59,9448051491","-1,73160316413","67,9406001706","-0,254298691171"
"59,9426217308","-1,76548520625","63,9021872661","-0,149795994812"
"59,9403960966","-1,7993631207","60,232559774","-0,139674860881"
"59,938128257","-1,83323682867","70,6865878398","-0,0409903583919"
"59,9358182226","-1,8671062514","96,7645109655","3,1246357771e-10"
"59,9334660041","-1,90097131015","63,3252983493","-2,06477342639e-15"
"59,9310716126","-1,9348319262","60,0781428956","-1,52889963264e-16"
"59,9286350592","-1,9686880209","69,2801077204","-1,31815581615e-14"
"59,9261563554","-2,0025395156","78,6168548831","1,38687134687e-12"
"59,9236355126","-2,03638633172","62,4087011556","-7,10420401563e-16"
"59,9210725426","-2,07022839069","58,835443506","2,72336066731e-16"
"59,9184674575","-2,10406561398","59,8810675623","8,95091888688e-17"
"59,9158202693","-2,1378979231","55,9577056968","-2,75546675389e-12"
"59,9131309904","-2,17172523962","99,0127463996","-1,58177900363e-13"
"59,9103996334","-2,20554748511","60,6091479201","-0,0923803822085"
"59,907626211","-2,2393645812","21,2620442503","-7,08449335795"
"59,9048107362","-2,27317644958","0,347675875229","-0,116836777722"
"59,901953222","-2,30698301193","0,301568446539","-0,176256072386"
"59,8990536818","-2,34078419003","60,2856092929","-0,148851586876"
"59,8961121291","-2,37457990565","67,2112248893","-0,131129788951"
"59,8931285777","-2,40837008063","-0,0726177079235","-0,419867332296"
"59,8901030413","-2,44215463686","62,3127416194","-0,132849684317"
"59,8870355342","-2,47593349625","60,0307244571","-0,137748514482"
"59,8839260706","-2,50970658077","66,4955136838","-0,132535745585"
"59,880774665","-2,54347381242","-0,143319355366","-0,455726852607"
"59,8775813321","-2,57723511328","62,011142976","-0,112204270564"
"59,8743460867","-2,61099040542","59,8963526819","-0,14963005653"
"59,871068944","-2,64473961102","65,9029328475","-0,222444718456"
